X,Y,predicted_label
17.78125,0.01953125,Density 50%
17.796875,0.01953125,Density 50%
17.8125,0.01171875,Density 50%
17.828125,0.015625,Density 50%
17.84375,0.0078125,Density 30%
17.859375,0.0078125,Density 30%
17.875,0.01171875,Density 50%
17.890625,0.015625,Density 50%
17.90625,0.01171875,Density 50%
17.921875,0.0078125,Density 30%
17.9375,0.01171875,Density 50%
17.953125,0.015625,Density 50%
17.96875,0.01171875,Density 50%
17.984375,0.015625,Density 50%
18.0,0.0234375,Density 50%
18.015625,0.015625,Density 50%
18.03125,0.01953125,Density 50%
18.046875,0.015625,Density 50%
18.0625,0.02734375,Density 70%
18.078125,0.01953125,Density 50%
18.09375,0.01171875,Density 50%
18.109375,0.01953125,Density 50%
18.125,0.01953125,Density 50%
18.140625,0.0234375,Density 50%
18.15625,0.0234375,Density 50%
18.171875,0.0234375,Density 50%
18.1875,0.01953125,Density 50%
18.203125,0.0234375,Density 50%
18.21875,0.03125,Density 70%
18.234375,0.03125,Density 70%
18.25,0.02734375,Density 70%
18.265625,0.03515625,Density 70%
18.28125,0.03515625,Density 70%
18.296875,0.0390625,Density 70%
18.3125,0.03515625,Density 70%
18.328125,0.03515625,Density 70%
18.34375,0.0390625,Density 70%
18.359375,0.03125,Density 70%
18.375,0.02734375,Density 70%
18.390625,0.03125,Density 70%
18.40625,0.02734375,Density 70%
18.421875,0.02734375,Density 70%
18.4375,0.01953125,Density 50%
18.453125,0.015625,Density 50%
18.46875,0.0078125,Density 30%
18.484375,0.0078125,Density 30%
18.5,0.0078125,Density 30%
18.515625,0.0,Density 30%
18.53125,0.0,Density 30%
18.546875,0.0,Density 30%
18.5625,-0.00390625,Density 30%
18.578125,0.0,Density 30%
18.59375,-0.00390625,Density 30%
18.609375,0.0,Density 30%
18.625,0.0078125,Density 30%
18.640625,0.01171875,Density 50%
18.65625,0.01171875,Density 50%
18.671875,0.015625,Density 50%
18.6875,0.01953125,Density 50%
18.703125,0.01953125,Density 50%
18.71875,0.015625,Density 50%
18.734375,0.015625,Density 50%
18.75,0.015625,Density 50%
18.765625,0.015625,Density 50%
18.78125,0.01953125,Density 50%
18.796875,0.015625,Density 50%
18.8125,0.01171875,Density 50%
18.828125,0.01171875,Density 50%
18.84375,0.015625,Density 50%
18.859375,0.01171875,Density 30%
18.875,0.01171875,Density 30%
18.890625,0.015625,Density 50%
18.90625,0.015625,Density 50%
18.921875,0.01171875,Density 30%
18.9375,0.015625,Density 50%
18.953125,0.01953125,Density 50%
18.96875,0.0234375,Density 50%
18.984375,0.01953125,Density 50%
19.0,0.0234375,Density 50%
19.015625,0.0234375,Density 50%
19.03125,0.0234375,Density 50%
19.046875,0.02734375,Density 50%
19.0625,0.01953125,Density 50%
19.078125,0.01953125,Density 50%
19.09375,0.02734375,Density 50%
19.109375,0.0234375,Density 50%
19.125,0.01953125,Density 50%
19.140625,0.01953125,Density 50%
19.15625,0.01953125,Density 50%
19.171875,0.0078125,Density 30%
19.1875,0.01171875,Density 30%
19.203125,0.01171875,Density 30%
19.21875,0.015625,Density 50%
19.234375,0.01171875,Density 30%
19.25,0.01171875,Density 30%
19.265625,0.015625,Density 50%
19.28125,0.0078125,Density 30%
19.296875,0.01171875,Density 30%
19.3125,0.01171875,Density 30%
19.328125,0.015625,Density 50%
19.34375,0.01171875,Density 30%
19.359375,0.01953125,Density 50%
19.375,0.0078125,Density 30%
19.390625,0.015625,Density 50%
19.40625,0.0078125,Density 30%
19.421875,0.0234375,Density 50%
19.4375,0.01171875,Density 30%
19.453125,0.015625,Density 50%
19.46875,0.015625,Density 50%
19.484375,0.01953125,Density 50%
19.5,0.01953125,Density 50%
19.515625,0.01953125,Density 50%
19.53125,0.02734375,Density 50%
19.546875,0.01953125,Density 50%
19.5625,0.0234375,Density 50%
19.578125,0.02734375,Density 50%
19.59375,0.03125,Density 70%
19.609375,0.03125,Density 70%
19.625,0.03125,Density 70%
19.640625,0.0390625,Density 70%
19.65625,0.03515625,Density 70%
19.671875,0.03125,Density 70%
19.6875,0.046875,Density 70%
19.703125,0.03515625,Density 70%
19.71875,0.04296875,Density 70%
19.734375,0.03125,Density 70%
19.75,0.03515625,Density 70%
19.765625,0.03125,Density 70%
19.78125,0.03125,Density 70%
19.796875,0.02734375,Density 50%
19.8125,0.03125,Density 70%
19.828125,0.01953125,Density 50%
19.84375,0.0234375,Density 50%
19.859375,0.01953125,Density 50%
19.875,0.01953125,Density 50%
19.890625,0.01171875,Density 30%
19.90625,0.01953125,Density 50%
19.921875,0.015625,Density 50%
19.9375,0.01171875,Density 30%
19.953125,0.01171875,Density 30%
19.96875,0.01171875,Density 30%
19.984375,0.01953125,Density 50%
20.0,0.01171875,Density 30%
20.015625,0.01171875,Density 30%
20.03125,0.015625,Density 50%
20.046875,0.01171875,Density 30%
20.0625,0.015625,Density 50%
20.078125,0.015625,Density 50%
20.09375,0.015625,Density 50%
20.109375,0.01171875,Density 30%
20.125,0.015625,Density 50%
20.140625,0.01953125,Density 50%
20.15625,0.01953125,Density 50%
20.171875,0.01171875,Density 30%
20.1875,0.0234375,Density 50%
20.203125,0.01953125,Density 50%
20.21875,0.01953125,Density 50%
20.234375,0.02734375,Density 50%
20.25,0.0234375,Density 50%
20.265625,0.0234375,Density 50%
20.28125,0.0234375,Density 50%
20.296875,0.0234375,Density 50%
20.3125,0.0234375,Density 50%
20.328125,0.02734375,Density 50%
20.34375,0.02734375,Density 50%
20.359375,0.0234375,Density 50%
20.375,0.02734375,Density 50%
20.390625,0.03125,Density 70%
20.40625,0.02734375,Density 50%
20.421875,0.0234375,Density 50%
20.4375,0.0234375,Density 50%
20.453125,0.02734375,Density 50%
20.46875,0.0234375,Density 50%
20.484375,0.01953125,Density 50%
20.5,0.02734375,Density 50%
20.515625,0.0234375,Density 50%
20.53125,0.02734375,Density 50%
20.546875,0.03125,Density 70%
20.5625,0.02734375,Density 50%
20.578125,0.02734375,Density 50%
20.59375,0.02734375,Density 50%
20.609375,0.02734375,Density 50%
20.625,0.01953125,Density 50%
20.640625,0.01953125,Density 50%
20.65625,0.0234375,Density 50%
20.671875,0.01953125,Density 50%
20.6875,0.015625,Density 50%
20.703125,0.01953125,Density 50%
20.71875,0.01953125,Density 50%
20.734375,0.015625,Density 50%
20.75,0.01171875,Density 30%
20.765625,0.015625,Density 50%
20.78125,0.01171875,Density 30%
20.796875,0.0078125,Density 30%
20.8125,0.01171875,Density 30%
20.828125,0.015625,Density 50%
20.84375,0.015625,Density 50%
20.859375,0.015625,Density 50%
20.875,0.01953125,Density 50%
20.890625,0.02734375,Density 50%
20.90625,0.015625,Density 50%
20.921875,0.01953125,Density 50%
20.9375,0.02734375,Density 50%
20.953125,0.0234375,Density 50%
20.96875,0.01953125,Density 50%
20.984375,0.02734375,Density 50%
21.0,0.02734375,Density 50%
21.015625,0.02734375,Density 50%
21.03125,0.0234375,Density 50%
21.046875,0.02734375,Density 50%
21.0625,0.0234375,Density 50%
21.078125,0.02734375,Density 50%
21.09375,0.02734375,Density 50%
21.109375,0.0234375,Density 50%
21.125,0.0234375,Density 50%
21.140625,0.0234375,Density 50%
21.15625,0.0234375,Density 50%
21.171875,0.0234375,Density 50%
21.1875,0.01953125,Density 50%
21.203125,0.01953125,Density 50%
21.21875,0.02734375,Density 50%
21.234375,0.0234375,Density 50%
21.25,0.0234375,Density 50%
21.265625,0.0234375,Density 50%
21.28125,0.01171875,Density 30%
21.296875,0.0234375,Density 50%
21.3125,0.015625,Density 50%
21.328125,0.0234375,Density 50%
21.34375,0.01953125,Density 50%
21.359375,0.015625,Density 50%
21.375,0.015625,Density 50%
21.390625,0.0234375,Density 50%
21.40625,0.015625,Density 50%
21.421875,0.015625,Density 50%
21.4375,0.01953125,Density 50%
21.453125,0.015625,Density 50%
21.46875,0.0234375,Density 50%
21.484375,0.0234375,Density 50%
21.5,0.0234375,Density 50%
21.515625,0.0234375,Density 50%
21.53125,0.0234375,Density 50%
21.546875,0.0234375,Density 50%
21.5625,0.0234375,Density 50%
21.578125,0.02734375,Density 50%
21.59375,0.0234375,Density 50%
21.609375,0.02734375,Density 50%
21.625,0.0234375,Density 50%
21.640625,0.02734375,Density 50%
21.65625,0.02734375,Density 50%
21.671875,0.02734375,Density 50%
21.6875,0.02734375,Density 50%
21.703125,0.03125,Density 70%
21.71875,0.02734375,Density 50%
21.734375,0.01953125,Density 50%
21.75,0.02734375,Density 50%
21.765625,0.0234375,Density 50%
21.78125,0.0234375,Density 50%
21.796875,0.01953125,Density 50%
21.8125,0.02734375,Density 50%
21.828125,0.0234375,Density 50%
21.84375,0.0234375,Density 50%
21.859375,0.0234375,Density 50%
21.875,0.03125,Density 70%
21.890625,0.03125,Density 70%
21.90625,0.02734375,Density 50%
21.921875,0.02734375,Density 50%
21.9375,0.01953125,Density 50%
21.953125,0.0234375,Density 50%
21.96875,0.015625,Density 50%
21.984375,0.01953125,Density 50%
22.0,0.015625,Density 50%
22.015625,0.01953125,Density 50%
22.03125,0.01171875,Density 30%
22.046875,0.015625,Density 50%
22.0625,0.01171875,Density 30%
22.078125,0.015625,Density 50%
22.09375,0.01171875,Density 30%
22.109375,0.015625,Density 50%
22.125,0.01171875,Density 30%
22.140625,0.01171875,Density 30%
22.15625,0.015625,Density 50%
22.171875,0.01171875,Density 30%
22.1875,0.0078125,Density 30%
22.203125,0.0234375,Density 50%
22.21875,0.01953125,Density 50%
22.234375,0.015625,Density 50%
22.25,0.02734375,Density 50%
22.265625,0.01953125,Density 50%
22.28125,0.0234375,Density 50%
22.296875,0.0234375,Density 50%
22.3125,0.0234375,Density 50%
22.328125,0.0234375,Density 50%
22.34375,0.0234375,Density 50%
22.359375,0.01953125,Density 50%
22.375,0.01953125,Density 50%
22.390625,0.015625,Density 50%
22.40625,0.01953125,Density 50%
22.421875,0.01953125,Density 50%
22.4375,0.015625,Density 50%
22.453125,0.01953125,Density 50%
22.46875,0.01953125,Density 50%
22.484375,0.02734375,Density 50%
22.5,0.02734375,Density 50%
22.515625,0.03125,Density 70%
22.53125,0.03125,Density 70%
22.546875,0.02734375,Density 50%
22.5625,0.03125,Density 70%
22.578125,0.03515625,Density 70%
22.59375,0.0390625,Density 70%
22.609375,0.03125,Density 70%
22.625,0.03125,Density 70%
22.640625,0.03515625,Density 70%
22.65625,0.03125,Density 70%
22.671875,0.0390625,Density 70%
22.6875,0.0234375,Density 50%
22.703125,0.02734375,Density 50%
22.71875,0.03125,Density 70%
22.734375,0.02734375,Density 50%
22.75,0.02734375,Density 50%
22.765625,0.02734375,Density 50%
22.78125,0.0234375,Density 50%
22.796875,0.03125,Density 70%
22.8125,0.02734375,Density 50%
22.828125,0.0234375,Density 50%
22.84375,0.03515625,Density 70%
22.859375,0.02734375,Density 50%
22.875,0.02734375,Density 50%
22.890625,0.02734375,Density 50%
22.90625,0.03125,Density 70%
22.921875,0.03125,Density 70%
22.9375,0.01953125,Density 50%
22.953125,0.01953125,Density 50%
22.96875,0.01953125,Density 50%
22.984375,0.01953125,Density 50%
23.0,0.01953125,Density 50%
23.015625,0.0234375,Density 50%
23.03125,0.015625,Density 50%
23.046875,0.01953125,Density 50%
23.0625,0.01953125,Density 50%
23.078125,0.01953125,Density 50%
23.09375,0.01953125,Density 50%
23.109375,0.01171875,Density 30%
23.125,0.01171875,Density 30%
23.140625,0.015625,Density 50%
23.15625,0.015625,Density 50%
23.171875,0.015625,Density 50%
23.1875,0.01171875,Density 30%
23.203125,0.01953125,Density 50%
23.21875,0.015625,Density 50%
23.234375,0.015625,Density 50%
23.25,0.0234375,Density 50%
23.265625,0.01953125,Density 50%
23.28125,0.0234375,Density 50%
23.296875,0.015625,Density 50%
23.3125,0.01953125,Density 50%
23.328125,0.015625,Density 50%
23.34375,0.015625,Density 50%
23.359375,0.01171875,Density 30%
23.375,0.01171875,Density 30%
23.390625,0.01171875,Density 30%
23.40625,0.01171875,Density 30%
23.421875,0.01953125,Density 50%
23.4375,0.01171875,Density 30%
23.453125,0.01953125,Density 50%
23.46875,0.01953125,Density 50%
23.484375,0.015625,Density 50%
23.5,0.01953125,Density 50%
23.515625,0.01953125,Density 50%
23.53125,0.02734375,Density 50%
23.546875,0.01953125,Density 50%
23.5625,0.02734375,Density 50%
23.578125,0.02734375,Density 50%
23.59375,0.02734375,Density 50%
23.609375,0.03125,Density 70%
23.625,0.03125,Density 70%
23.640625,0.0234375,Density 50%
23.65625,0.0234375,Density 50%
23.671875,0.0234375,Density 50%
23.6875,0.03125,Density 70%
23.703125,0.02734375,Density 50%
23.71875,0.03125,Density 70%
23.734375,0.02734375,Density 50%
23.75,0.03125,Density 70%
23.765625,0.03515625,Density 70%
23.78125,0.03515625,Density 70%
23.796875,0.02734375,Density 50%
23.8125,0.03515625,Density 70%
23.828125,0.03515625,Density 70%
23.84375,0.03515625,Density 70%
23.859375,0.03125,Density 70%
23.875,0.03515625,Density 70%
23.890625,0.03125,Density 70%
23.90625,0.03125,Density 70%
23.921875,0.03125,Density 70%
23.9375,0.03125,Density 70%
23.953125,0.0390625,Density 70%
23.96875,0.03125,Density 70%
23.984375,0.02734375,Density 50%
24.0,0.02734375,Density 50%
24.015625,0.02734375,Density 50%
24.03125,0.03125,Density 70%
24.046875,0.0234375,Density 50%
24.0625,0.0234375,Density 50%
24.078125,0.0234375,Density 50%
24.09375,0.015625,Density 50%
24.109375,0.01953125,Density 50%
24.125,0.0234375,Density 50%
24.140625,0.01953125,Density 50%
24.15625,0.01953125,Density 50%
24.171875,0.01953125,Density 50%
24.1875,0.015625,Density 50%
24.203125,0.015625,Density 50%
24.21875,0.0234375,Density 50%
24.234375,0.015625,Density 30%
24.25,0.015625,Density 30%
24.265625,0.015625,Density 30%
24.28125,0.0234375,Density 50%
24.296875,0.015625,Density 30%
24.3125,0.015625,Density 30%
24.328125,0.01953125,Density 50%
24.34375,0.01953125,Density 50%
24.359375,0.015625,Density 30%
24.375,0.0234375,Density 50%
24.390625,0.015625,Density 30%
24.40625,0.01953125,Density 50%
24.421875,0.01953125,Density 50%
24.4375,0.01953125,Density 50%
24.453125,0.01953125,Density 50%
24.46875,0.01953125,Density 50%
24.484375,0.0234375,Density 50%
24.5,0.015625,Density 30%
24.515625,0.02734375,Density 50%
24.53125,0.0234375,Density 50%
24.546875,0.03125,Density 70%
24.5625,0.0234375,Density 50%
24.578125,0.02734375,Density 50%
24.59375,0.0234375,Density 50%
24.609375,0.02734375,Density 50%
24.625,0.02734375,Density 50%
24.640625,0.03125,Density 70%
24.65625,0.0234375,Density 50%
24.671875,0.01953125,Density 50%
24.6875,0.01953125,Density 50%
24.703125,0.0234375,Density 50%
24.71875,0.01953125,Density 50%
24.734375,0.01953125,Density 50%
24.75,0.0234375,Density 50%
24.765625,0.0234375,Density 50%
24.78125,0.02734375,Density 50%
24.796875,0.01953125,Density 50%
24.8125,0.03125,Density 70%
24.828125,0.02734375,Density 50%
24.84375,0.02734375,Density 50%
24.859375,0.0234375,Density 50%
24.875,0.02734375,Density 50%
24.890625,0.0234375,Density 50%
24.90625,0.02734375,Density 50%
24.921875,0.02734375,Density 50%
24.9375,0.02734375,Density 50%
24.953125,0.0234375,Density 50%
24.96875,0.02734375,Density 50%
24.984375,0.02734375,Density 50%
25.0,0.02734375,Density 50%
25.015625,0.0234375,Density 50%
25.03125,0.02734375,Density 50%
25.046875,0.0234375,Density 50%
25.0625,0.02734375,Density 50%
25.078125,0.0234375,Density 50%
25.09375,0.02734375,Density 50%
25.109375,0.02734375,Density 50%
25.125,0.03125,Density 70%
25.140625,0.0234375,Density 50%
25.15625,0.02734375,Density 50%
25.171875,0.0234375,Density 50%
25.1875,0.03125,Density 70%
25.203125,0.02734375,Density 50%
25.21875,0.0234375,Density 50%
25.234375,0.03125,Density 70%
25.25,0.0234375,Density 50%
25.265625,0.02734375,Density 50%
25.28125,0.02734375,Density 50%
25.296875,0.02734375,Density 50%
25.3125,0.0234375,Density 50%
25.328125,0.03125,Density 70%
25.34375,0.01953125,Density 50%
25.359375,0.02734375,Density 50%
25.375,0.01953125,Density 50%
25.390625,0.03515625,Density 70%
25.40625,0.02734375,Density 50%
25.421875,0.02734375,Density 50%
25.4375,0.02734375,Density 50%
25.453125,0.02734375,Density 50%
25.46875,0.015625,Density 30%
25.484375,0.01953125,Density 50%
25.5,0.01953125,Density 50%
25.515625,0.0234375,Density 50%
25.53125,0.0234375,Density 50%
25.546875,0.01953125,Density 50%
25.5625,0.0234375,Density 50%
25.578125,0.01953125,Density 50%
25.59375,0.0234375,Density 50%
25.609375,0.0234375,Density 50%
25.625,0.01953125,Density 50%
25.640625,0.02734375,Density 50%
25.65625,0.0234375,Density 50%
25.671875,0.01953125,Density 50%
25.6875,0.01953125,Density 50%
25.703125,0.01953125,Density 50%
25.71875,0.0234375,Density 50%
25.734375,0.0234375,Density 50%
25.75,0.02734375,Density 50%
25.765625,0.0234375,Density 50%
25.78125,0.0234375,Density 50%
25.796875,0.0234375,Density 50%
25.8125,0.02734375,Density 50%
25.828125,0.01953125,Density 50%
25.84375,0.0234375,Density 50%
25.859375,0.02734375,Density 50%
25.875,0.0234375,Density 50%
25.890625,0.0234375,Density 50%
25.90625,0.0234375,Density 50%
25.921875,0.02734375,Density 50%
25.9375,0.02734375,Density 50%
25.953125,0.02734375,Density 50%
25.96875,0.02734375,Density 50%
25.984375,0.03125,Density 70%
26.0,0.0234375,Density 50%
26.015625,0.02734375,Density 50%
26.03125,0.03125,Density 70%
26.046875,0.0234375,Density 50%
26.0625,0.03125,Density 70%
26.078125,0.02734375,Density 50%
26.09375,0.03125,Density 70%
26.109375,0.02734375,Density 50%
26.125,0.02734375,Density 50%
26.140625,0.0234375,Density 50%
26.15625,0.02734375,Density 50%
26.171875,0.0234375,Density 50%
26.1875,0.0234375,Density 50%
26.203125,0.0234375,Density 50%
26.21875,0.01171875,Density 30%
26.234375,0.01953125,Density 50%
26.25,0.0234375,Density 50%
26.265625,0.0234375,Density 50%
26.28125,0.0234375,Density 50%
26.296875,0.01953125,Density 50%
26.3125,0.02734375,Density 50%
26.328125,0.01953125,Density 50%
26.34375,0.0234375,Density 50%
26.359375,0.0234375,Density 50%
26.375,0.0234375,Density 50%
26.390625,0.0234375,Density 50%
26.40625,0.01953125,Density 50%
26.421875,0.01953125,Density 50%
26.4375,0.0234375,Density 50%
26.453125,0.01953125,Density 50%
26.46875,0.02734375,Density 50%
26.484375,0.0234375,Density 50%
26.5,0.01953125,Density 50%
26.515625,0.02734375,Density 50%
26.53125,0.02734375,Density 50%
26.546875,0.0234375,Density 50%
26.5625,0.02734375,Density 50%
26.578125,0.0234375,Density 50%
26.59375,0.03125,Density 90%
26.609375,0.03515625,Density 70%
26.625,0.02734375,Density 50%
26.640625,0.03125,Density 90%
26.65625,0.03125,Density 90%
26.671875,0.02734375,Density 50%
26.6875,0.02734375,Density 50%
26.703125,0.02734375,Density 50%
26.71875,0.02734375,Density 50%
26.734375,0.02734375,Density 50%
26.75,0.0234375,Density 50%
26.765625,0.02734375,Density 50%
26.78125,0.0234375,Density 50%
26.796875,0.03125,Density 90%
26.8125,0.0234375,Density 50%
26.828125,0.03125,Density 90%
26.84375,0.02734375,Density 50%
26.859375,0.03125,Density 90%
26.875,0.01953125,Density 50%
26.890625,0.0234375,Density 50%
26.90625,0.02734375,Density 50%
26.921875,0.0234375,Density 50%
26.9375,0.0234375,Density 50%
26.953125,0.02734375,Density 50%
26.96875,0.015625,Density 30%
26.984375,0.01953125,Density 50%
27.0,0.01953125,Density 50%
27.015625,0.01953125,Density 50%
27.03125,0.015625,Density 30%
27.046875,0.02734375,Density 50%
27.0625,0.01953125,Density 50%
27.078125,0.01953125,Density 50%
27.09375,0.02734375,Density 50%
27.109375,0.01953125,Density 50%
27.125,0.01953125,Density 50%
27.140625,0.01953125,Density 50%
27.15625,0.0234375,Density 50%
27.171875,0.015625,Density 30%
27.1875,0.0234375,Density 50%
27.203125,0.02734375,Density 50%
27.21875,0.0234375,Density 50%
27.234375,0.02734375,Density 50%
27.25,0.02734375,Density 50%
27.265625,0.02734375,Density 50%
27.28125,0.02734375,Density 50%
27.296875,0.0234375,Density 50%
27.3125,0.0234375,Density 50%
27.328125,0.03125,Density 90%
27.34375,0.03515625,Density 70%
27.359375,0.02734375,Density 50%
27.375,0.03125,Density 90%
27.390625,0.02734375,Density 50%
27.40625,0.03125,Density 90%
27.421875,0.02734375,Density 50%
27.4375,0.02734375,Density 50%
27.453125,0.03125,Density 90%
27.46875,0.03125,Density 90%
27.484375,0.02734375,Density 50%
27.5,0.03125,Density 90%
27.515625,0.0234375,Density 50%
27.53125,0.03125,Density 90%
27.546875,0.02734375,Density 50%
27.5625,0.03125,Density 90%
27.578125,0.02734375,Density 50%
27.59375,0.02734375,Density 50%
